ra,dec,apogee_ID,gaia_ID,parallax,pmra,pmra_err,pmdec,pmdec_err,RV,RV_err,dist,dist_err,jr,jr_err,jphi,jphi_err,jz,jz_err,TEFF,TEFF_err,LOGG,LOGG_err,SNR,FEH,FEH_err,CFE,CFE_err,CIFE,CIFE_err,NFE,NFE_err,OFE,OFE_err,MGFE,MGFE_err,ALFE,ALFE_err,SIFE,SIFE_err,PFE,PFE_err,SFE,SFE_err,KFE,KFE_err,CAFE,CAFE_err,TIFE,TIFE_err,TIIIFE,TIIIFE_err,VFE,VFE_err,CRFE,CRFE_err,MNFE,MNFE_err,COFE,COFE_err,NIFE,NIFE_err
204.168554,28.776981,2M13364045+2846371,1455045726299937792,3.6233287,15.161489,0.209933,12.3296795,0.114731,-23.132406,0.027446073,173.47549438476600,21.829151988516400,82.80047773176400,3.7656897175385400,2146.1355232068800,7.13106785619811,5.103183382000700,0.22062311994279600,5968.5303,130.9482,4.0406256,0.14342238,603.37085,-0.13039955,0.055113208,-0.013786763,0.060951795,0.0013208538,0.079291016,0.25958407,0.18283874,0.123864904,0.08170965,-0.004922509,0.07007604,0.08239862,0.101220176,0.085059546,0.07648792,0.03171125,1.2368104,-0.0038834512,0.074019186,0.03616987,0.096549444,0.023774013,0.09468763,-0.2559168,0.20200618,-0.055201575,0.094785236,-0.057617262,0.14741029,-0.10649243,0.13218515,-0.003850609,0.09844643,-0.39697793,0.54164827,0.0015984178,0.081808046
204.173026,32.059536,2M13364152+3203343,1468791820671997568,0.95102555,-51.90324,0.0177639,-26.775349,0.0155632,-145.93015,0.028683111,904.0130615234380,98.15588685242490,529.6320192823840,18.230377713301800,-232.5616160252300,48.1578971072851,205.60678363036800,3.813798977796770,4819.656,46.40747,2.7832854,0.11432821,280.5719,-0.59887505,0.034102444,0.03219253,0.0537791,0.15201396,0.04713175,0.005377114,0.072803356,0.36538506,0.054747306,0.3708127,0.0447941,0.31177217,0.05204904,0.24672356,0.04492548,0.21784192,0.4970126,0.27571842,0.06583283,0.3330782,0.058821213,0.20620471,0.04472234,0.19458914,0.10080598,0.22158715,0.085677564,0.14869261,0.08654693,-0.0413692,0.09060466,-0.14886844,0.061756168,0.07186437,0.103854045,0.10038182,0.051671293
204.176369,29.794878,2M13364232+2947415,1456004500439346176,2.9779065,16.05282,0.0211622,-0.74380183,0.0121597,-11.002999,0.02982741,437.57598876953100,73.22050223550840,71.80271702281030,0.4375208267066800,2092.8303529755800,0.6894103118512590,4.388223058213720,0.04385253513435970,4988.9707,96.35496,4.202643,0.26624355,144.75542,0.23745324,0.049716804,0.07783194,0.07595706,-0.017047063,0.07031053,0.16047849,0.08447602,-0.011177421,0.06612414,0.03358327,0.06777542,0.028179869,0.07258179,0.035660073,0.08293206,0.14883898,1.3061779,-0.09573394,0.057354193,0.055127725,0.093819715,0.035311267,0.0666197,0.10788368,0.07624894,-0.20950046,0.15799263,-0.122546665,0.101598896,0.13484721,0.06845131,0.0536571,0.092643745,0.044285342,0.06427657,0.043208167,0.074969284
204.176369,29.794878,2M13364232+2947415,1456004500439346176,2.9779065,16.05282,0.0211622,-0.74380183,0.0121597,-11.834302,0.033027034,448.9776916503910,70.2001762362924,71.5137695043901,0.47576806273785500,2092.033230345380,0.7519083082120820,4.491690815513580,0.047920121493095100,4940.5776,81.3689,4.1183743,0.27665198,123.355316,0.25045103,0.043058045,0.0887734,0.068873815,0.0018174648,0.06281857,0.22248712,0.08752635,0.029279143,0.06257763,0.03893599,0.060994305,0.028766096,0.073850386,0.05266854,0.08107821,0.13925445,1.007487,-0.05148092,0.05137878,0.07441929,0.10898327,0.04173076,0.058720905,0.10492167,0.07023075,-0.22071259,0.13620299,0.033625305,0.08365854,0.13961965,0.061366048,0.054840207,0.081512526,0.01682812,0.06616324,0.07188797,0.065291844
204.179845,25.877832,2M13364316+2552401,1445464204018557952,6.616352,-4.125769,0.0298548,-26.225765,0.0142022,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
204.180773,27.830696,2M13364338+2749505,1448933884758699264,3.5262182,-3.4982522,0.0269871,2.7667973,0.013983,-3.8015926,0.034029566,299.84735107421900,32.92242103242630,23.083623396613500,0.05500320523998580,1984.0717888312800,0.23484849774576000,3.130105397171460,0.036219060267884500,6032.2773,123.149445,4.1875196,0.14111173,204.79936,0.003926763,0.05291377,-0.10190629,0.05798277,-0.060544975,0.07429448,0.24785157,0.16886333,0.061647296,0.080941364,-0.05299783,0.06883041,0.14424378,0.09132884,0.075317934,0.07556575,0.053889506,1.3214263,-0.056384325,0.08554047,-0.017011976,0.11943986,0.013826229,0.08546332,-0.23903506,0.21078448,-0.05312824,0.09073859,-0.076694414,0.1303607,-0.16188972,0.17169872,0.009638643,0.09329972,-0.4007726,0.524203,0.030433202,0.08120826
204.18212,23.808374,2M13364370+2348301,1444570060546891136,2.4870622,-24.32027,0.0162638,-2.3922434,0.00745305,-18.094471,0.03936346,432.5575866699220,54.99432445311170,9.65969835581197,0.18470200684303600,1715.9230944466300,1.5709934260856200,5.423407925120960,0.049332898626620200,5735.7627,136.22339,4.1427608,0.18059553,118.04837,-0.18726185,0.060610957,-0.039024502,0.07025003,-0.025812462,0.07907304,-0.0137446225,0.12362835,0.08464078,0.084210396,0.032094985,0.07723509,0.06000422,0.10857855,0.059132054,0.08191291,0.13295463,1.7570456,-0.06993854,0.06759722,0.040994704,0.10559103,0.04851003,0.09700327,-0.20084378,0.19076131,-0.0075728595,0.12283456,-0.111147374,0.17357899,-0.08348405,0.12890364,-0.007480487,0.112770796,-0.40268806,0.60653496,0.034556672,0.08853653
204.182281,31.918413,2M13364374+3155062,1468776908545575680,4.7943764,-29.031332,0.00876846,15.754894,0.00859392,-18.602076,0.031101368,310.9250183105470,47.9576218255974,18.54816290331680,0.04605945853342180,1922.2245146359100,0.14908285818263800,2.1790294859893200,0.00808563895258456,4968.655,94.307014,4.404868,0.3039711,159.4845,-0.0057694227,0.045514617,-0.0474348,0.074937366,-0.048900135,0.08720527,0.039027363,0.08563782,0.006695758,0.068377815,0.06655982,0.06881233,0.020288138,0.08686335,-0.021464905,0.06897544,0.45983648,1.945412,-0.08579433,0.07490181,0.011546904,0.1360141,0.059990533,0.056098774,0.06207638,0.058803674,-0.20702249,0.20568457,-0.030904183,0.11202724,0.16606472,0.069403045,0.025016187,0.09803438,-0.11867471,0.19150913,0.07280115,0.074255176
204.182281,31.918413,2M13364374+3155062,1468776908545575680,4.7943764,-29.031332,0.00876846,15.754894,0.00859392,-18.390392,0.034047823,298.9867248535160,50.75751542170680,18.575284111623200,0.04658161226617960,1922.5154279442400,0.1449280864588100,2.1559865407746900,0.007941660757159320,4967.096,101.56422,4.5414014,0.32308823,139.56517,-0.029330304,0.051390436,-0.016885528,0.07918389,-0.06704319,0.12891698,-0.005130166,0.08553083,0.0016848203,0.07354707,0.049251154,0.071802035,0.025372414,0.09387334,-0.014614025,0.074895576,0.5057095,2.6018329,-0.12888089,0.06643256,0.045519315,0.10161496,0.077717535,0.06310693,0.06990585,0.07121449,-0.0794058,0.19436923,-0.038332403,0.112358585,0.17041157,0.08227821,0.014354704,0.10391301,-0.13825215,0.2342522,0.07418144,0.07455402
204.186037,24.093599,2M13364464+2405369,1444595761631622784,2.2053251,-36.95564,0.0170778,16.796251,0.009304,18.466057,0.042439055,352.7148132324220,46.928599110442000,78.94999586917930,1.2966297576144000,1827.3584915229400,1.3994463860884000,20.104314374209700,0.16148485106860200,5798.88,128.5806,4.2520237,0.18727463,110.770325,-0.13221431,0.054882634,-0.017634138,0.061197177,0.018971637,0.07448112,0.17522326,0.17354031,0.06019798,0.07564283,0.01239834,0.07579988,0.11760068,0.09760932,0.12376456,0.09970338,0.15957594,1.6925706,-0.08227648,0.06128008,0.048496068,0.09137364,0.034628868,0.083309494,-0.0868679,0.16879642,-0.027903676,0.110821106,-0.1143329,0.16833559,-0.0414674,0.115695596,-0.00825122,0.10415901,-0.62580127,1.067677,0.0062699914,0.074238144
204.186037,24.093599,2M13364464+2405369,1444595761631622784,2.2053251,-36.95564,0.0170778,16.796251,0.009304,3.84945,0.044839308,401.5368347167970,53.02958612081990,80.4831525575868,1.3196148572536700,1819.9915171048500,1.4042040637054500,11.47490476415630,0.12415157669136400,5649.0674,131.58247,4.0145416,0.16985591,154.00594,-0.14748304,0.06133889,-0.0006849319,0.06713454,0.012555197,0.08139531,0.14277692,0.14044827,0.12379563,0.082726136,0.056705453,0.07306334,0.107072026,0.09774402,0.08170533,0.08147922,0.15564339,1.1182017,-0.050110698,0.06621486,0.041721158,0.12043643,0.044636294,0.08306815,-0.11535604,0.16088423,0.12276682,0.10264458,-0.10580526,0.16534221,-0.034885958,0.11366244,-0.06314473,0.10945534,-0.09373823,0.16929263,0.014660239,0.08521909
204.187598,28.225443,2M13364502+2813315,1449009029506496768,1.5552224,-2.556816,0.0312571,1.771772,0.0155234,11.818507,0.12594205,1147.083740234380,224.26336740130800,29.62076010154450,0.18508949191580500,1982.1550386960400,0.7766895038882290,16.425645029930600,0.41604919166325600,5135.743,100.13559,4.2076635,0.2759826,54.5038,-0.258606,0.05763592,-0.037682474,0.09320334,-0.04723081,0.13801037,-0.022411585,0.10319922,0.049252138,0.08680482,0.10565516,0.077512704,0.09093851,0.10315503,0.10294786,0.10786936,0.54117084,1.4818513,-0.14677292,0.09582094,-0.086113036,0.31730282,0.064844385,0.081900366,0.05469452,0.07852416,0.09602554,0.21107855,-0.021018267,0.13188839,0.12836199,0.10727092,-0.01382339,0.12048798,-0.488938,0.86252207,0.045487553,0.089523785
204.187712,32.180309,2M13364505+3210491,1468799448533919488,3.5784616,-20.646152,0.0512099,2.5393062,0.0438147,19.732496,0.050976384,367.63604736328100,79.57413665132680,12.107240712497000,0.13770623132009200,1903.0036103537200,2.4957462632647800,10.931099202303400,0.16576123871915700,4653.6016,132.43912,4.197172,0.33728796,110.86001,-0.38812256,0.07615614,0.03386551,0.12177704,-0.2022844,0.21508315,0.0021950006,0.12905413,0.111370444,0.12184941,0.13566846,0.107790336,0.05477196,0.1391383,-0.01949972,0.11139468,0.59315664,2.7659879,-0.106199205,0.14979817,0.12149423,0.13850546,0.13400358,0.095340095,0.07728401,0.10837528,-0.04346761,0.25550374,-0.20155418,0.24003851,0.21150172,0.10707438,-0.013534009,0.14425907,-0.31913686,0.60959893,0.09286547,0.11994487
204.188627,23.767172,2M13364527+2346018,1444569373352122752,0.46696913,-8.1770315,0.0153426,-4.616251,0.00854731,-47.72046,0.028202113,1881.749267578130,172.4197128673190,55.34635981460130,2.8865598448093500,1271.9101185532900,13.232996710021300,86.5248529689198,2.209205697613850,4979.5605,53.112534,2.3635418,0.09125509,213.07239,-0.68181396,0.050227597,0.043713152,0.06956852,0.09392303,0.062941276,0.20186242,0.084965095,0.39899108,0.08432153,0.31322935,0.06371552,0.2796358,0.08256636,0.23614496,0.06495463,0.0661121,0.41531023,0.32553795,0.06016154,0.2843841,0.07706581,0.18431982,0.077616386,0.09101915,0.0722291,0.30181214,0.06513791,0.09357703,0.11162798,-0.14765757,0.14346983,-0.1428445,0.08227749,-0.006985903,0.15987456,0.064327,0.07030652
204.188627,23.767172,2M13364527+2346018,1444569373352122752,0.46696913,-8.1770315,0.0153426,-4.616251,0.00854731,-47.7435,0.034212213,1874.634765625,182.04145913138300,55.78280567302830,3.077573622281270,1269.854838071570,14.066110182035700,86.89370925448470,2.3521706537389200,4991.746,49.650204,2.3824973,0.08913081,218.80153,-0.658316,0.04395403,0.12826717,0.058291197,0.13509572,0.056228656,0.09058094,0.07131824,0.3839459,0.07931818,0.27743572,0.058531925,0.24996793,0.076090775,0.21666798,0.05563021,0.08115977,0.5588224,0.3599979,0.06436865,0.2403335,0.09505268,0.14220041,0.06795429,0.08467376,0.07020254,0.25915036,0.06484851,0.16556764,0.09425105,-0.12172407,0.11871303,-0.13993049,0.08266745,0.05496025,0.09134566,0.060980022,0.064517856
204.189179,28.114988,2M13364540+2806539,1448959242245951872,2.4357007,21.417173,0.18494,-26.87451,0.0839695,-1.5270197,0.048814386,463.6795349121090,81.30088610306900,93.97137331381520,8.960968362034790,1852.1655812106300,8.87245651601352,6.131958863142580,0.6324966953798750,5223.6655,136.95691,4.410935,0.30287278,85.40777,-0.19985846,0.06926097,-0.09107083,0.10213438,-0.022111237,0.08601803,0.01656118,0.12411856,0.03199397,0.09254378,0.057408318,0.0890561,0.06333423,0.106850065,0.0010523796,0.092686914,0.4385791,3.6222548,-0.030674964,0.09110611,-0.0105676055,0.18478282,0.04632248,0.09609461,-0.2560736,0.21318692,-0.15231848,0.21661638,0.024348691,0.12931494,0.08510383,0.103784434,-0.035580084,0.12537901,-0.49241504,0.9054031,0.09443459,0.10322955
204.189179,28.114988,2M13364540+2806539,1448959242245951872,2.4357007,21.417173,0.18494,-26.87451,0.0839695,-1.6820979,0.071334295,452.5815734863280,81.42534224186640,92.08936393779690,8.603417601202570,1853.6952469369200,8.672929250190720,5.998386332023600,0.6118279787869590,5281.7485,136.02971,4.4660645,0.3304667,77.10206,-0.15373349,0.06746414,-0.07322973,0.094139375,-0.10245243,0.08927502,0.03165821,0.122694805,-0.007444218,0.07988929,0.023618639,0.08633381,0.020773008,0.10743548,-0.0032096803,0.0950587,0.41451174,2.686775,-0.055924296,0.099387124,0.002229184,0.14847046,0.04754091,0.08931306,0.006875515,0.11565649,0.017402649,0.14415142,-0.165212,0.20575862,-0.06594789,0.33516446,0.02195391,0.12776834,-0.33946237,0.5512772,0.0875623,0.1040611
204.1893,28.174875,2M13364543+2810295,1448960307397844992,1.2285726,-20.032476,0.0196189,-14.102774,0.00965692,-109.62486,0.029479936,803.9614868164060,71.75697942731860,75.2157971617298,2.5958661049350400,1161.6505493306200,9.237649562631710,133.34066477536700,0.4748126708494850,5019.1685,54.31757,2.4544973,0.09431883,510.809,-0.6411825,0.04719129,0.09711194,0.0598085,0.10830754,0.0614569,0.12997001,0.07958987,0.3331896,0.07733034,0.2990988,0.06118151,0.28772667,0.08839573,0.2181646,0.062325623,0.1038335,0.5640371,0.2810958,0.056349196,0.26022625,0.07735354,0.13999432,0.072311155,-0.029630125,0.13059208,0.2784903,0.06714653,0.20911264,0.09407477,-0.10458416,0.09957429,-0.13545555,0.0844995,0.009435594,0.12766895,0.05798942,0.064520955
204.1893,28.174875,2M13364543+2810295,1448960307397844992,1.2285726,-20.032476,0.0196189,-14.102774,0.00965692,-109.33592,0.028279154,814.6688232421880,67.59735084858430,75.90843542741780,2.6246535625311900,1160.0783092071100,9.312310145485260,132.5458143200540,0.4731195795915640,5000.196,52.240665,2.4052718,0.09233731,685.8408,-0.6560571,0.047072336,0.1071018,0.060793087,0.14674926,0.063937664,0.094428,0.07618092,0.36095965,0.07744345,0.3138991,0.061801728,0.27679828,0.08959594,0.23693305,0.06362443,0.105391026,0.41469663,0.3051221,0.05795353,0.27306756,0.07856961,0.14363837,0.071256205,0.09624058,0.07949665,0.32567093,0.06389213,0.22108218,0.09418619,-0.056292772,0.08659609,-0.16100264,0.085577205,0.042075217,0.10517299,0.05013895,0.067380466
204.1893,28.174875,2M13364543+2810295,1448960307397844992,1.2285726,-20.032476,0.0196189,-14.102774,0.00965692,-109.350204,0.031583916,813.4130249023440,75.9776579753021,75.88634953866250,2.647513832716980,1160.1250530704100,9.390641832555510,132.58140294164200,0.4844201176334880,5025.121,51.77565,2.447226,0.09366906,388.5471,-0.6433738,0.04539738,0.05755979,0.06303689,0.12646323,0.057095636,0.12578541,0.0806625,0.37966505,0.077204585,0.28924948,0.057899885,0.25117254,0.08570051,0.22123352,0.058549277,0.083803296,0.48688728,0.31731287,0.05315998,0.26869974,0.07298299,0.14203906,0.0674904,0.07885492,0.06787824,0.27186462,0.05818454,0.08280003,0.1096312,-0.092600405,0.09234295,-0.14610529,0.08171699,-0.045845747,0.17925645,0.058144808,0.06610583
204.1893,28.174875,2M13364543+2810295,1448960307397844992,1.2285726,-20.032476,0.0196189,-14.102774,0.00965692,-109.40285,0.027950542,818.190185546875,70.00430345067210,75.95302959149100,2.612864689390170,1159.6752810650400,9.273155686635100,132.77338768392200,0.4744127170140360,5011.323,55.40407,2.3870645,0.101498,563.8475,-0.6803289,0.052015956,0.0834834,0.071305364,0.10687119,0.06580683,0.09599525,0.08790597,0.3483986,0.084164664,0.28499818,0.068112984,0.24702692,0.0899358,0.21767735,0.07295146,0.056560874,0.6287569,0.30916992,0.06339664,0.18455788,0.1522526,0.13337332,0.078252316,0.06215173,0.07846499,0.25827894,0.07800674,0.0613088,0.1219702,-0.12971884,0.11807226,-0.13027012,0.08909301,0.009575486,0.13323769,0.049481392,0.07520744
204.193691,32.338013,2M13364648+3220168,1468805976884214016,4.007308,-53.289684,0.0264013,18.966808,0.0228079,-1.4141777,0.06314086,476.2668762207030,155.8005990006030,41.96086197474650,0.8142991821032750,1816.9202521625100,1.6339424775493900,3.8730333054516700,0.05391870153936820,4314.9565,206.40556,3.9278762,0.68366706,93.10158,-0.55396,0.17807938,0.026032984,0.24453841,-0.26367944,0.3719128,0.2028844,0.25408262,0.019676507,0.24322464,0.02776128,0.21837091,-0.11786574,0.23816389,-0.08345348,0.2252543,0.43879223,13.364738,-0.0037514567,0.23984046,0.006833136,0.27499172,0.11934093,0.20842302,0.011576712,0.22324803,-0.021903813,0.4348218,-0.42559785,0.3931263,0.24662292,0.20688733,-0.026871622,0.2439767,-0.61395293,1.3685452,0.07943472,0.23232229
204.194575,26.584093,2M13364669+2635027,1448525450548684544,1.5655882,-8.401759,0.0152151,1.2401755,0.00813756,-19.344786,0.07238261,492.7618713378910,61.538237527210200,9.011191251672480,0.027113465934784700,1859.0561891165200,0.9540482301102930,12.17614869747580,0.1427457464334190,5862.827,127.38514,4.269438,0.18675677,77.9018,-0.12362638,0.055332102,-0.03556806,0.060046423,-0.025557518,0.07591618,0.01844167,0.145936,0.07166386,0.07596427,-0.0078783035,0.07144656,0.10943786,0.09955935,0.047211163,0.07601691,0.15224877,1.5632641,-0.050162613,0.074653275,-0.02787982,0.16062976,0.009282872,0.08889369,-0.23229656,0.19935466,-0.0048317015,0.13444942,0.0128242895,0.121655665,-0.16273558,0.19487672,-0.019016147,0.109502666,-0.7051537,1.3293631,0.010207996,0.0825264
204.194575,26.584093,2M13364669+2635027,1448525450548684544,1.5655882,-8.401759,0.0152151,1.2401755,0.00813756,-19.59634,0.055190463,547.5338134765630,85.54364666421030,9.007139351595360,0.028158428657752900,1858.5854082579900,1.0466830843485500,12.256991588023200,0.15513671316548100,5676.32,141.87065,4.1734304,0.1989413,70.20124,-0.18320034,0.06497215,-0.098702505,0.08636467,-0.007893816,0.09907966,-0.023347035,0.13830441,0.10588947,0.09012395,0.025305703,0.081564866,-0.1294538,0.14084104,0.08591576,0.097789235,0.13177995,1.7904785,0.023713678,0.0856453,-0.0022804886,0.14509596,-0.018319085,0.109598495,-0.2342001,0.20293035,-0.105054125,0.13747971,0.16074869,0.12506752,0.0076334327,0.14887126,0.0094776,0.123254426,-0.0075352043,0.090051964,0.024839118,0.097528115
204.196304,25.147964,2M13364711+2508526,1444993166365175680,1.7087277,5.5209947,0.0157692,-18.011248,0.00828993,-2.60719,0.05419133,611.7371826171880,82.95754820560900,36.19667671520170,0.47275830547933700,1734.3134448434700,2.146610945416260,10.026813172171000,0.1374817050601160,5705.5586,123.594444,3.969056,0.1525963,124.48653,-0.07728893,0.05475389,-0.03270422,0.061251514,-0.014076032,0.07482271,0.10510542,0.14109643,0.15154593,0.10138097,0.0039179027,0.069040015,0.03369019,0.10648367,0.09110111,0.086924665,0.12306792,1.0743252,-0.0029267222,0.09061345,-0.052875377,0.17397588,0.012248382,0.07963261,-0.16264057,0.16769618,0.027523503,0.09461838,0.11870289,0.117873475,-0.14173862,0.13611768,-0.019778498,0.09776217,-0.11690775,0.18365842,0.00063031167,0.0782976
204.196304,25.147964,2M13364711+2508526,1444993166365175680,1.7087277,5.5209947,0.0157692,-18.011248,0.00828993,-2.572538,0.049494207,556.2171020507810,67.33768019927860,36.13734910108120,0.44993747125316200,1734.6094728088700,2.05013681449054,10.01008940411380,0.13071948116828900,5788.5933,117.40606,4.072176,0.14443094,83.912025,-0.018784275,0.052151125,-0.056405805,0.058408927,-0.01911872,0.07293386,0.06360385,0.1184975,0.08643569,0.07928125,0.027418457,0.06877949,0.14494707,0.09001264,0.047711592,0.068795845,0.075290196,0.94374555,-0.023049625,0.08531864,0.023050936,0.08904268,0.0010156259,0.07792677,-0.1314689,0.16476782,0.17091264,0.0652413,-0.033423215,0.11040826,-0.104551814,0.13653152,0.025154,0.09716225,-0.35601702,0.479365,0.032104306,0.075188555
204.199938,28.444527,2M13364798+2826402,1455019539883366144,2.6938095,-35.713978,0.0208309,19.881756,0.0111462,12.817751,0.06477496,492.5654602050780,94.43686253051930,66.29121849279830,0.7976370617307110,1908.4641308935700,0.7088565365325620,11.503759376603600,0.08580603567059810,5085.0513,91.96439,4.400469,0.30422762,140.84761,-0.27494305,0.055336893,-0.012572408,0.088135935,-0.0009879768,0.098069355,0.0014502406,0.09513358,0.08906084,0.084714055,0.11470042,0.0762605,0.08957687,0.10002436,0.031274274,0.08349038,0.59572357,2.6176724,-0.049058765,0.085208766,0.06458297,0.11757426,0.11381534,0.07223143,0.06184329,0.07658108,-0.016667277,0.21232685,0.080526546,0.11713028,0.11377421,0.115078166,-0.023917198,0.11668919,-0.21289936,0.40531415,0.049433663,0.087563746
204.202172,28.943729,2M13364852+2856374,1455800197435125248,4.2329764,-69.98961,0.0190449,4.7064724,0.0117023,-9.397765,0.035775464,264.2297058105470,31.028110834169100,46.68184942252820,0.4755109768469270,1628.98410481594,1.3926294606944800,2.944050999048540,0.022173186998541800,5720.897,135.78284,4.293907,0.20664653,339.738,-0.21809332,0.061019856,-0.019529387,0.068253815,0.012230307,0.07871661,-0.08225705,0.12412314,0.06904186,0.08463009,0.039597258,0.07952934,0.102590606,0.10776096,0.06496428,0.086020686,0.22134899,2.0190473,-0.03771715,0.074247725,0.030360743,0.12760085,0.035758033,0.09339085,-0.22354884,0.1967109,-0.11224975,0.13904892,-0.04397072,0.14420828,-0.14510055,0.23969984,0.00021420419,0.11685597,-0.34295863,0.559761,0.049225196,0.09025228
204.202172,28.943729,2M13364852+2856374,1455800197435125248,4.2329764,-69.98961,0.0190449,4.7064724,0.0117023,-9.702541,0.054487526,275.44354248046900,36.12211186283960,46.765455985840800,0.4755399884606240,1628.6617370474800,1.3793829349070500,2.896723696062450,0.02223876082738060,5688.0225,137.61346,4.288809,0.21728078,132.1318,-0.21917972,0.06312439,-0.024764732,0.07139646,-0.004121512,0.07896737,-0.005172357,0.124495365,0.10436228,0.08887655,0.031605035,0.0800871,0.055731416,0.108664066,0.0505843,0.08270575,0.2167553,2.4933581,-0.04989007,0.08177614,0.026757494,0.1315204,0.04815948,0.09258473,-0.24003878,0.20328115,-0.043000847,0.116761744,0.023915097,0.12757654,-0.11467537,0.27406323,-0.015814632,0.11913083,-0.16160947,0.26996014,0.04677093,0.090859726
204.202172,28.943729,2M13364852+2856374,1455800197435125248,4.2329764,-69.98961,0.0190449,4.7064724,0.0117023,-8.927741,0.028756434,273.4414978027340,37.603787492081300,46.538508266476200,0.46050952687134400,1629.5212159116000,1.3404614491007900,3.01883490590026,0.021569464312192500,5669.6113,137.67351,4.24661,0.21584389,262.6089,-0.21545382,0.06428458,-0.02404657,0.07286357,0.014263079,0.082786076,0.0043905973,0.12606807,0.08628905,0.088712156,0.062443703,0.082214735,0.07954146,0.10947064,0.06958409,0.08948699,0.23283048,1.5492901,-0.050717607,0.0767417,0.0662581,0.104063645,0.051995903,0.10465601,-0.15787081,0.18674412,-0.09749846,0.12838963,-0.10606636,0.17168003,-0.044268444,0.20953625,-0.013933763,0.11964515,-0.3102731,0.50416774,0.021823809,0.088197745
204.203956,29.661961,2M13364894+2939430,1455905986773540992,1.0408003,4.622331,0.0164729,-28.976078,0.00990397,-19.158133,0.044145495,859.72021484375,173.89993047488900,195.95133495535900,4.872295767250800,1261.734627077640,8.87612516823117,20.514585570634300,0.40115014697075900,5172.1655,109.45164,3.4895358,0.21016139,137.7288,-0.62646925,0.06931847,0.107428074,0.0820361,0.17135158,0.0879963,-0.037343204,0.12068471,0.32599813,0.09768089,0.31205603,0.08315669,0.27950078,0.1137035,0.17629799,0.08909341,0.16156709,0.8595588,0.2344687,0.0988598,0.274582,0.09950216,0.18780252,0.099762104,0.12469852,0.11299386,0.15899524,0.15108103,0.00894165,0.16291632,-0.06905377,0.18757574,-0.1158247,0.11879689,-0.18426895,0.36874256,0.06529808,0.09481351
204.203956,29.661961,2M13364894+2939430,1455905986773540992,1.0408003,4.622331,0.0164729,-28.976078,0.00990397,-19.11628,0.05506274,996.6730346679690,173.18233784304500,197.06981721552700,5.058848129623290,1259.770364587050,9.179819009729240,20.608099352355400,0.4165328975312810,5094.8896,84.64974,3.3498175,0.18464418,117.921555,-0.6458163,0.0662335,0.0874325,0.0861164,0.117872894,0.09400147,0.018259406,0.11208182,0.32092,0.09336121,0.35456353,0.082884796,0.29302612,0.09102768,0.21078426,0.08534515,0.13938355,0.85778314,0.24508882,0.10224902,0.29699045,0.095017515,0.20296985,0.08640571,0.143152,0.09155537,0.2703877,0.1109558,0.014469743,0.16278175,-0.13374221,0.17156465,-0.19044065,0.119207375,0.0053922534,0.16133647,0.100331485,0.08493197
204.204443,32.13982,2M13364906+3208233,1468793229421273472,1.0318853,-11.842748,0.0132271,11.12279,0.0124543,-63.56494,0.023919858,914.4573974609380,79.69893913294600,102.40068389863100,3.121087220514960,1928.4844844972500,0.4028572601601970,58.066204530008300,0.9219209366584180,4759.098,25.85745,2.902665,0.078603074,241.90012,-0.08414535,0.019115346,0.024472952,0.025531005,-0.014545366,0.03194464,0.09548684,0.025473358,0.09031649,0.02781665,0.13685665,0.031706557,0.11907517,0.032573584,0.06593448,0.026831709,0.098615214,0.52316386,0.032671027,0.027723664,0.117135525,0.044227377,0.06589948,0.03154195,0.08014128,0.03368436,0.087716565,0.0411171,-0.0009768233,0.07842595,0.044983543,0.03425838,-0.03105922,0.036530584,0.07367922,0.027761744,0.01898554,0.030361747
204.205312,23.527962,2M13364927+2331406,1443788135981169536,1.9730493,35.22812,0.0883636,-35.113625,0.0482409,-2.4131336,0.052024774,398.77728271484400,38.75401543015160,234.47120403026800,15.93193460776270,1862.7407100407400,4.936427003607750,7.79687815128103,0.4989563242093030,5815.8813,127.75769,4.308622,0.17290175,109.77904,0.1584662,0.05556155,0.0069646984,0.0684005,-0.0003811568,0.07620833,0.032806322,0.11011911,-0.11905344,0.097475365,0.021877378,0.07042843,0.14561887,0.08780543,0.09999667,0.08763106,0.013480082,0.8631398,-0.056242526,0.08500841,-0.055525556,0.15636097,-0.0061432123,0.07441705,-0.021652117,0.12803017,-0.019820124,0.10646292,-0.024309143,0.10814459,-0.15747908,0.12862915,0.04453738,0.09832255,-0.08430992,0.165952,0.06660892,0.08525917
